2024-08-28 11:33:00,421: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-08-28 11:33:00,917: root: INFO: Current backtesting datetime 2023-12-01 08:30:00-05:00
2024-08-28 11:33:00,917: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-08-28 11:33:00,918: root: INFO: Current backtesting datetime 2023-12-01 09:30:00-05:00
2024-08-28 11:33:00,918: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-08-28 11:33:00,918: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:33:00[0m
2024-08-28 11:33:00,918: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:33:00[0m
2024-08-28 11:33:00,918: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:33:00,919: root: INFO: Current backtesting datetime 2023-12-01 16:00:00-05:00
2024-08-28 11:33:00,919: root: INFO: Current backtesting datetime 2023-12-02 09:30:00-05:00
2024-08-28 11:33:00,919: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-08-28 11:33:00,919: root: INFO: Current backtesting datetime 2023-12-02 09:29:00-05:00
2024-08-28 11:33:00,920: root: INFO: Current backtesting datetime 2023-12-02 09:29:00-05:00
2024-08-28 11:33:00,920: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-08-28 11:33:00,920: root: INFO: Current backtesting datetime 2023-12-04 08:30:00-05:00
2024-08-28 11:33:00,920: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-08-28 11:33:00,920: root: INFO: Current backtesting datetime 2023-12-04 09:30:00-05:00
2024-08-28 11:33:00,921: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-08-28 11:33:00,921: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:33:00[0m
2024-08-28 11:33:00,921: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:33:00[0m
2024-08-28 11:33:00,921: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:33:00,921: root: INFO: Current backtesting datetime 2023-12-04 16:00:00-05:00
2024-08-28 11:33:00,922: root: INFO: Current backtesting datetime 2023-12-05 09:30:00-05:00
